block_number;block_timestamp;block_hash;transaction_hash;transaction_index;log_index;value;contract_type;transaction_type;token_address;token_id;from_address;to_address;amount;verified;operator
14388926;2022-03-15T04:09:37.000Z;0x18719f907226f5d34f1ecaa94c6ca3a48af4950e59c306633836235fa49ade3a;0xca743047dfd18ddfd01b156e8fd039e5e7c586164e5cc031d4ea6edc466ec5d6;102;106;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;7581;0x187be3309222158c9ff367e43a89d5c6a34b1b38;0x2b85383f51304ccb55e56d25b7c4b8cba6e5b5b8;1;1;
14388923;2022-03-15T04:08:23.000Z;0xd99da68a9f4a4a640a1490983cad2e21c816fdceab90d91fbecd5ccd7e202e7e;0x38a31b3985b05b14b2c8e658c7099cf394d7b8504bb0d36c8322fdce6020ca69;119;109;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;4307;0x187be3309222158c9ff367e43a89d5c6a34b1b38;0x2b85383f51304ccb55e56d25b7c4b8cba6e5b5b8;1;1;
14388921;2022-03-15T04:07:56.000Z;0xb25f1ca60df67a158cf6ed48666926aecdcae347268b0f4c269f85304f59420d;0xc6b1814c21a9b9c8f7add35a581a65df7017de5b02fd5907ad4a2c41475eb71b;108;137;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;2109;0x187be3309222158c9ff367e43a89d5c6a34b1b38;0x2b85383f51304ccb55e56d25b7c4b8cba6e5b5b8;1;1;
14388914;2022-03-15T04:06:37.000Z;0xa421bd299dba1e2a448f77e08ffc837458a99a5f65ee6dfa55a366cbfcfb563d;0x3346163af3c7d18b52bbd2ab6f743d64a59dc8b87c6b308e27d05260848262d1;59;166;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;8994;0x187be3309222158c9ff367e43a89d5c6a34b1b38;0x2b85383f51304ccb55e56d25b7c4b8cba6e5b5b8;1;1;
14388912;2022-03-15T04:05:49.000Z;0xcc81ea2981b599978d2fe78ff226f3f113fac88a6a47fabe344069659de05542;0x014ecca5ac02cbc9aa10ad2924f8cac3c2da02d07d805840a6d7039e734371bd;27;39;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;10028;0x187be3309222158c9ff367e43a89d5c6a34b1b38;0x2b85383f51304ccb55e56d25b7c4b8cba6e5b5b8;1;1;
14388905;2022-03-15T04:03:32.000Z;0xc0b63fa4fb82335c447b80de4b2ea4939504ef9574322c4f8bfea4ab1bd3ef4a;0xf032b8145c58bb38f5d3a04236934da0c28389c5d1121b796cd9f6ea766455b5;61;90;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;8399;0x187be3309222158c9ff367e43a89d5c6a34b1b38;0x2b85383f51304ccb55e56d25b7c4b8cba6e5b5b8;1;1;
14388812;2022-03-15T03:40:14.000Z;0xcd0838641ba6fd6da32504dce85ddf29080aa9288d2b85a7d8ac504069ce1a4a;0x545ea340aaa5d0b81ccb8bb613aee250d7f0b2372d2854b3fa1ccb83912494f3;44;31;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;4605;0x88341d1a8f672d2780c8dc725902aae72f143b0c;0x3fbcd3e067a5ff2395fc5fb242029e45b6c0bd78;1;1;
14388804;2022-03-15T03:38:13.000Z;0x8b820baf633feff9d7d4a3c89cf1c11075727793caaa85e12d12f060538a7b8d;0x4276789f0f70a3a276356a851b812cbfa77a8055f62b65175b574d93f3fa1f2c;307;447;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;6993;0x3fbcd3e067a5ff2395fc5fb242029e45b6c0bd78;0x88341d1a8f672d2780c8dc725902aae72f143b0c;1;1;
14388708;2022-03-15T03:13:18.000Z;0x2fdc4858da7b643b74cc814b36f75ef08f7bdb982f532fe4407e3a91fc7ad8f3;0xeae8f432a97c326c368722c7013e6003677b635a84037eabbb2efe37f24e0154;111;153;18300000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;2803;0x383062638dd6f71cdf72ba65c1806ce0c43ca982;0x180f752f1b3f3031a545d8d41069cab472322d84;1;1;
14388639;2022-03-15T02:58:00.000Z;0x305bfaa011d201ff491325f33f7f197073d81380f9dcf25dd865ad30985002ba;0x52c38f8f7670773009b8b1968d608aacbbade15d2cbcb0e357b6bf7d26d3143d;13;13;5000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;3219;0x39daacdc097107cc8eabbcda0c28877f0de3a90e;0xc310e760778ecbca4c65b6c559874757a4c4ece0;1;1;
14388603;2022-03-15T02:51:11.000Z;0x2fec8e361a8901856619f7f86c118331d259a1185dc742510d241f1ee47685c4;0x31bd430fe1b2a44df33716e061c07e4189c2661a2e6e06c5a1cffe25ce26fe98;118;335;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;1250;0x515520b9a6d02425b9ef7bb75da82a21dc3c5eaa;0xdec7ee09e58d8807f0d70ce688c333f614dc2885;1;1;
14388111;2022-03-15T00:54:01.000Z;0x8dc37aef96755013dfe42578b274bb386a0d8323db25f26bb36f7d92b16e8f3d;0x0cfadba279df7aacd33f1ab668c8a1a1c751c3d81945a9025a243469f579d1ff;63;157;5000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;7097;0x39c4baa801906e99b311884d53d8e5d76b6883fc;0x209d93a50c0f302a38df9be8b0b20d55cf5e8218;1;1;
14388111;2022-03-15T00:54:01.000Z;0x8dc37aef96755013dfe42578b274bb386a0d8323db25f26bb36f7d92b16e8f3d;0x0cfadba279df7aacd33f1ab668c8a1a1c751c3d81945a9025a243469f579d1ff;63;155;5000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;9812;0xc310e760778ecbca4c65b6c559874757a4c4ece0;0x39c4baa801906e99b311884d53d8e5d76b6883fc;1;1;
14387983;2022-03-15T00:25:32.000Z;0x3c4a76baee223ac8eb493834ebaab8ea974354cc06c893670bc1025a3a7fab84;0x7a02618fd541cbd25f680cf4d0667c798e839601d5aaa65ee044ca5245ef110b;12;9;5000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;9812;0x209d93a50c0f302a38df9be8b0b20d55cf5e8218;0xc310e760778ecbca4c65b6c559874757a4c4ece0;1;1;
14387770;2022-03-14T23:39:40.000Z;0x12f0bf75375913da6f3ef2f12f5a50895471ebe816fd8e86042a0e0fda6af5e4;0xb6106c9f2261e0d4054dfa6bcc2f277c1a70682d0f8d1128ecf5a4b792c7c30f;132;217;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;4562;0x01e3390fe6b384c817c007b5039107a3eeacaee4;0x290c410908c3095e11d5caab109da40de50d54a7;1;1;
14387764;2022-03-14T23:38:02.000Z;0x7400f8eb83739bb38e86635f5e112cd64b22111cf07be8ff0b36bdfd0a4494fd;0x78d351c6f5e491aea48455270708945cd693d6dceca33a951910c6fc87cb3a67;90;154;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;9361;0x01e3390fe6b384c817c007b5039107a3eeacaee4;0x290c410908c3095e11d5caab109da40de50d54a7;1;1;
14387752;2022-03-14T23:35:41.000Z;0x64debc3e512416276fedabcc23b0c4af79cfca8aa3d70ca37fe67c6f56a6fe26;0x0102e82f5fecbb785bc4b880f117ec406045cf92748cb5d2b279a78527544497;16;26;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;7612;0x01e3390fe6b384c817c007b5039107a3eeacaee4;0x290c410908c3095e11d5caab109da40de50d54a7;1;1;
14387747;2022-03-14T23:33:52.000Z;0x0d41e5315fc1b45044e3b064b773a26c79a8863761045535851b1599593e1f99;0x41a8796d5af2b578358281ad73ccd6335e159df61fdd98f767a0474fb6559090;103;308;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;9403;0x01e3390fe6b384c817c007b5039107a3eeacaee4;0x290c410908c3095e11d5caab109da40de50d54a7;1;1;
14387674;2022-03-14T23:19:35.000Z;0xa2a43fe8fd68213f1a24543f324feb1c64a94aff6f42af1459079dba57073228;0x231df6aca4ffc696b4039a87723e6f2d01b6ac26c00eae1723eb993c7e79c32a;291;623;19300000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;2791;0x383062638dd6f71cdf72ba65c1806ce0c43ca982;0x2a94335e54058a50c307bae06a07c32e5a79eaa1;1;1;
14387643;2022-03-14T23:14:51.000Z;0xb8d42da917125e0e6c886cb3f36e8c6ac4d39e241a904c1fe0f4cb1053c9e625;0xbb4c2e10ac61638c858d0eb393c73d531bd91883f68c1567bf8a2844b6b10a93;60;140;19300000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;8707;0x383062638dd6f71cdf72ba65c1806ce0c43ca982;0x2a94335e54058a50c307bae06a07c32e5a79eaa1;1;1;
14387383;2022-03-14T22:17:10.000Z;0x4b04c1d3fd4eed6610a4154db393890252de8120848f25fdd1a7bc61e1a36c28;0xa116e4d3306f9ced03993df24617fb8c5f05368667d5eb531d3bc7e1b27c91dc;30;87;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;5040;0xf41a3bb52d1e88d253079e2dc7092935730f2bf6;0x88341d1a8f672d2780c8dc725902aae72f143b0c;1;1;
14387337;2022-03-14T22:05:25.000Z;0x02f271539f388a568c92c06036599bf0b7fc25aa46564fc78ea2445eed16fbb8;0x9e72d46599319baa8d315ba92b699a2d62c08518f0da01341fee5b2ac040a73e;273;286;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;1901;0x1f1bf37faae1276b60c22295b44883778dcf8c22;0x2259e20dcba3069a02da0c47977f67c4fc32bfa9;1;1;
14387292;2022-03-14T21:57:01.000Z;0xddb1693c19bdcbd5c0cb83add6f9c51247f91cda19cd4ed6e77cbda8e9ad19be;0x7324f6f4be021afd0877d6bf3033177f0dd798ffc50e93ed9a21432c7e8d4caa;336;325;17200000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;1901;0x12e5311f7be579cf786ea72567ab41615ff74889;0x1f1bf37faae1276b60c22295b44883778dcf8c22;1;1;
14386953;2022-03-14T20:40:18.000Z;0x2020655ed0dffddb27b29be9d760a9cfad809639580de868cb75ac16b30ec07c;0xc0ea2bab0b122e5b300dbbd955071e44834b75032e1b05349f020ca755f0eca6;249;533;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;8388;0x2b2ead10b34b40eb3ccb6733863fb802dfbbd63a;0x01a35d0cdd99ae2d693c0cdebae8c01efbd5e7f3;1;1;
14386922;2022-03-14T20:33:53.000Z;0xadd0d62e7307cb1f7dc518eab628f8925be35fd28d6b176a784e58a09217408d;0xf4afc445b014f38a5d151c51d9a6dc2dcc67881b6261b9785e6a9b74f635f493;269;332;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;8224;0x2b2ead10b34b40eb3ccb6733863fb802dfbbd63a;0x01a35d0cdd99ae2d693c0cdebae8c01efbd5e7f3;1;1;
14386865;2022-03-14T20:21:52.000Z;0x01988e92138fe6c23b8362fa8f6871626d63ad743084ec41a8084bea4672364c;0xdc33fd0c6b031bc27d205426f81530936b659464f26cab8b9e141378b8f981e3;31;68;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;7301;0x2b2ead10b34b40eb3ccb6733863fb802dfbbd63a;0x01a35d0cdd99ae2d693c0cdebae8c01efbd5e7f3;1;1;
14386850;2022-03-14T20:17:36.000Z;0xb1dcaa424f10237fc747ebbf07c8473c6ac43d812e22fe8cb9834543d0a791c7;0xa2827edd059a2850be149fc23062780ea31f15d0ac0f2087f50f6a52270f3791;78;137;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;4632;0x2b2ead10b34b40eb3ccb6733863fb802dfbbd63a;0x01a35d0cdd99ae2d693c0cdebae8c01efbd5e7f3;1;1;
14386781;2022-03-14T20:02:53.000Z;0x7cb22880e58a3931a8adc5f3b84919ccc760a0176f11c4f3708b27f8a2a681ab;0xee92ae39fc96c36f14543029d2be82336472e705f1e3cb5a6501f9cc98198bd0;255;502;45000000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;5337;0x71b5b11521a1fd3662b393d16aec1d9d50b200d3;0x3fad60259863ae0fe06e705f4433b9e8ad03c489;1;1;
14386773;2022-03-14T20:01:29.000Z;0x2553e6b91137b91ba6844c912f72a269cb038376897c4e52d72cb28adaff0f2c;0x479e69d874d5453df82c8cdc518cd392edf817ceb802b43ac4e0cc22f7e377d1;70;134;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;8814;0x1e9abf1b3ceb3915f320d63701ae4b729019a7d9;0x48bcf7528731385aedf918135bf69e463b23f207;1;1;
14386756;2022-03-14T19:58:31.000Z;0x98532311188e9ed266d2cf5422c080341fe74d5b1e766bec221e5283c51a669b;0x1c5fe3e12f40e9554bdeb5ae1e86436f8b60fef4671293e64ef85e019e0e8dee;68;329;18000000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;8814;0xdb927440e8ab5578d6f96cbf8dbc4be859ade955;0x1e9abf1b3ceb3915f320d63701ae4b729019a7d9;1;1;
14386640;2022-03-14T19:33:06.000Z;0xaf95ba7049dd26370557a3cc02d25f325eed798711d03382e17a8164001547aa;0xe4e5ae406dfa9368570a63f8e672db739a46aab5e58216d5de9cae06ec100e8c;109;200;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;6961;0x6e57b602c327ae52ff57e7bc1e511674d33c4e42;0xf88566735620cba103439999cf238987f3f3a41c;1;1;
14386630;2022-03-14T19:30:09.000Z;0xacb03b3ef912b157b4ca24b3a9ec7d6ab4da473c09307c6f34f00ebb50f3ae84;0xa686bbcfd2f0c2ea3e2477cab4889ac4bf47bc719d2274b42c9b46eba3e5b17e;30;70;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;7163;0x6e57b602c327ae52ff57e7bc1e511674d33c4e42;0xf88566735620cba103439999cf238987f3f3a41c;1;1;
14386596;2022-03-14T19:23:52.000Z;0x73ef608dcc71ac7450b20586465ddc6d668247fa58a412896ac87e0e3cf70b33;0xc5ac6f5c8a4f0da03aedd8d9ad79e4bf35ec770b302e91fa18426ad6550a871f;152;269;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;9520;0x6e57b602c327ae52ff57e7bc1e511674d33c4e42;0xf88566735620cba103439999cf238987f3f3a41c;1;1;
14386395;2022-03-14T18:37:28.000Z;0xc02b098e17dc77ecf569ad1927697ddda8e009fccaa8f0d8f5e7e5e7484b5ee8;0xcbf6b7f0825fd894d6677dcbdbc4743ed3cd171057c41dce9397468f13b14d31;44;82;16490000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;9055;0xbddb878b393bf91f8d34b2edf7087ca529e3ccaf;0x3d62fc778f8cd81c1e9d155898eb23360d4f37cd;1;1;
14385780;2022-03-14T16:25:13.000Z;0x90b08b4dc3499b9a39023a9211a69df74c509872a8428531da888a3c74f5a21b;0x40c1171e890c4968db8c4bccc01767e86a2513911b7ca4f0c43ffe4099ede356;42;54;35000000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;9973;0x10e4271670b9cc264900eb86fe83ad9eac2a6c15;0x8002524b12b2a6e1e8e26f39b32efc73fa4c161a;1;1;
14385074;2022-03-14T13:46:44.000Z;0xef5833955df6cd67d559f01d2f4d24d92c40b68dcf61eb4cad40ff7f18fc28e9;0x61115a55c503994a70c283178fcdb23166cc06a0250447e3d69d5e00ad4345e8;226;567;29000000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;2517;0x0e616785638663c88a493a82972e2f9cadaab4bc;0x56138c7414952a5bfbfbd6f7fa7a60c3a4962c80;1;1;
14384586;2022-03-14T11:58:04.000Z;0xb8cf6354bab069999038e6f5f56fac467fe23c8bdc9b5e465fc1a181343fb50b;0x3600eaf58a84d1f9cfa298b480901c5c866c0c6d088f48f2d8b24b2419ca4ea2;138;393;15900000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;8257;0xeca7f6a6d81dfc2006c87b187579c439c0661356;0xff1090100b562a06a8bc7bd431e2bf403b035055;1;1;
14384420;2022-03-14T11:20:53.000Z;0xe08b8174db09fadc4f494e5f5b598b3bf1bf9243c5109b7b6e3e14a8cb840c49;0xe00649925167a361036dda312c08fb78ecee536487bdd58b45fb538603696a5a;81;102;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;3467;0x11b79b85425674ace145e0fa6c25e2a8ea42fa5f;0x1e64378fd7b1cd653bb512f82360e931a819553a;1;1;
14384379;2022-03-14T11:12:01.000Z;0xe2955506adea7fb177a0b49698b720864747cdfcf8d4b95032cdc1ead829e714;0x21b2202b61e48f0d41339fa486b2c3cea886cf5f522124d277afacb912547612;17;42;16305000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;1251;0xc310e760778ecbca4c65b6c559874757a4c4ece0;0xd31c8a79dc02eaed7ce88b9ef72f2e6155566031;1;1;
14384033;2022-03-14T09:59:57.000Z;0x8b713cb3fb30952739de0c326d358970143ea995f12b41e2bede65c15d1699c5;0x39845c951127751a7197fb3f69f4add53035f35d2f12c3b79e311d3e4124da03;8;17;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;1304;0xf8dfb1adacca5a164b8024daba0eb4dc1ca72d05;0x6d85c5be294d6cd36d802f042a7ba47bf6ad72dd;1;1;
14383974;2022-03-14T09:46:14.000Z;0x8f776b20a33cff4ef16db62b4ff51fd347db6a60a84772a848ff42479b65d35b;0xb935d6b695a6c6b346affca296068da0d1f161f2b776a33ed3263e1d611c0662;235;293;15555000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;5367;0x4b43a598c618606d3a021845e13bf3baf5c59c7e;0xcd0f5c6d62eeb94c3777d12b0cd25f9c316bbe48;1;1;
14383901;2022-03-14T09:30:48.000Z;0xeff16cf134a5fa3b20d5dd7ebb91a2d32b375b79697972068ebfc6c111d43156;0x9b7461ebe56f28e9d9d5309391e55703f8453a740a6d629b6d15e004b1b01c45;331;634;5000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;1251;0x7e50878bd1c8472de0d465fe8635b8743b7c3076;0xc310e760778ecbca4c65b6c559874757a4c4ece0;1;1;
14383857;2022-03-14T09:21:42.000Z;0xd7a0a0214cef9a0946b9f0bbbb86fb1826da6b9f73514ac8c08dda5dff5fd1e8;0x579bd2e4064dc62ed9a731a74c896ccba54055eb06b98a13bd9dee57b316e31d;78;129;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;1251;0xc310e760778ecbca4c65b6c559874757a4c4ece0;0x7e50878bd1c8472de0d465fe8635b8743b7c3076;1;1;
14383677;2022-03-14T08:37:26.000Z;0x7be865258c2929edc64f681eee52bd6130f18749cc36d683ebbb17466847e798;0x65125fcd3ea0124dd3e0e92adfb7ebdc003654f95f7e5357ed011eed630590cb;19;29;5000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;1251;0x7e50878bd1c8472de0d465fe8635b8743b7c3076;0xc310e760778ecbca4c65b6c559874757a4c4ece0;1;1;
14382562;2022-03-14T04:23:04.000Z;0x5ec4469dfce958d506daf334e2cdeec288987b10b1f0b2d4247ce1c447cca28f;0x9b13ba8072be8dec2b11238fbd474439790cff8bb13063414e78e4a3c995f742;115;314;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;8925;0x27f8d0537b4d42c6ac65f095cb0e10fc3b1a6e7f;0x18a8fcb31a28312af38b7b74413dac9cc0526227;1;1;
14382015;2022-03-14T02:19:23.000Z;0x3c834594f045d9976f1bfc936925699e8e64c4d58ef37c9cd77eb54433edc9ec;0x2355b55b582e82b175237af930a191c3d8632d928c9e3ec53d7f5b86523dd7ea;233;529;15500000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;9003;0x9d6eb3920f4f6d38f9c08ba32316ad4038ae4038;0x972cf60ba1e161f10a6451cb8929472b4d21f55c;1;1;
14381793;2022-03-14T01:31:14.000Z;0x9166cd988ab36c32da7888dd61c7c6e0e3738ca77347c59bfded3e72b5436a17;0x622e5426a3029dab9815b55887f40f8eaeda6cdf8612f9253ac3c1b0170d300b;87;217;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;7659;0xf31ef9ef01371b03e9f554a67989d441b668e07f;0x45e9d35f4fd7f6ff78eb81604fd7e7270dd38fb2;1;1;
14381703;2022-03-14T01:10:59.000Z;0x0031c99a9a1642f7ad7f3c0167553f84b30a533ab7cd1b86a7c0e2007e8676a0;0xba40c75307b001c32db260435b2ae3829c7fbaa0431d388b0ee611bd016d4a3b;158;399;13755000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;2193;0xc310e760778ecbca4c65b6c559874757a4c4ece0;0x6e3983cb8d486242e5baae4d09bb80897d941bda;1;1;
14381686;2022-03-14T01:07:14.000Z;0x9afef9611cb07bc277897c3e07375a51ca72ee65cc37f41d1c9cb5d966124fb9;0x00335644fed005033bee429552cebcadd2a84c6c31a38c73a3e3a80d5ab74ddf;235;134;5000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;2193;0x39daacdc097107cc8eabbcda0c28877f0de3a90e;0xc310e760778ecbca4c65b6c559874757a4c4ece0;1;1;
14381037;2022-03-13T22:36:06.000Z;0x7eed944bcaddf90f5fc8ea820f101bb5bbb281ec693581db5cc33e1430d06d7a;0xb56f249465412508bb701d909998b8a526077be6a434a894b15df68802c967a6;54;49;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;88;0xc310e760778ecbca4c65b6c559874757a4c4ece0;0x905d13367f3bb940072a133c81563f1b1a6779ad;1;1;
14380906;2022-03-13T22:10:41.000Z;0x0ec6188bb41217e46d9e22ce2b275159688061f0e0bfd0fb166e1e844b5ea099;0x715623b9177154be77617574122affa6c766c2a15fd872cd7a6d96d10fa83934;18;61;5000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;88;0x905d13367f3bb940072a133c81563f1b1a6779ad;0xc310e760778ecbca4c65b6c559874757a4c4ece0;1;1;
14380524;2022-03-13T20:48:06.000Z;0x395ad2c8b783af0e921662fa39d5888c4718543e5d95a36fd34b3e15ddba74b6;0x38f9a1830a41808501c69865465519878f417d0b944873a4ae2b4415e59eeebe;93;129;0;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;5234;0xbe5bf161662f321bc356e646c22dd571d9f7c909;0x51e2e84d032f4d053c349589954f55811c9d6b95;1;1;
14380497;2022-03-13T20:42:33.000Z;0x46227301f81e734863f1bc8f7626d33236ccc5349e94f3ec098035f75bf4906a;0x6ac226ee712f4d59359d5dc1a500bae2d5e6e295d3fe4378e3fc71c7ca163c5a;126;281;15000000000000000000;ERC721;Single;0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb;5234;0x1779bf30b796dc0d45ce1cc8d2c3da9abcf57ee6;0xbe5bf161662f321bc356e646c22dd571d9f7c909;1;1;
